2019-12-31,0,0,,
2020-01-01,0,0,,
2020-01-02,0,0,,
2020-01-03,0,0,,
2020-01-04,0,0,,
2020-01-05,0,0,,
2020-01-06,0,0,,
2020-01-07,0,0,,
2020-01-08,0,0,,
2020-01-09,0,0,,
2020-01-10,0,0,,
2020-01-11,0,0,,
2020-01-12,0,0,,
2020-01-13,0,0,,
2020-01-14,0,0,,
2020-01-15,1,0,,
2020-01-16,1,0,,
2020-01-17,1,0,,
2020-01-18,1,0,,
2020-01-19,1,0,,
2020-01-20,1,0,,
2020-01-21,1,0,,
2020-01-22,1,0,,
2020-01-23,1,0,,
2020-01-24,2,0,,
2020-01-25,2,0,,
2020-01-26,3,0,,
2020-01-27,3,0,,
2020-01-28,4,0,,
2020-01-29,7,0,,
2020-01-30,11,0,,
2020-01-31,14,0,,
2020-02-01,15,0,,
2020-02-02,19,0,,
2020-02-03,20,0,,
2020-02-04,20,0,,
2020-02-05,25,0,,
2020-02-06,25,0,,
2020-02-07,25,0,,
2020-02-08,25,0,,
2020-02-09,25,0,,
2020-02-10,25,0,,
2020-02-11,25,0,,
2020-02-12,25,0,,
2020-02-13,29,1,,
2020-02-14,30,1,,
2020-02-15,38,1,,
2020-02-16,52,1,,
2020-02-17,59,1,,
2020-02-18,59,1,,
2020-02-19,66,1,,
2020-02-20,84,1,,
2020-02-21,93,1,,
2020-02-22,105,1,,
2020-02-23,132,1,,
2020-02-24,144,1,,
2020-02-25,144,1,,
2020-02-26,164,1,1890.0,
2020-02-27,186,3,2058.0,
2020-02-28,210,3,2209.0,
2020-02-29,230,3,2339.0,
2020-03-01,239,5,,
2020-03-02,254,6,2517.0,
2020-03-03,254,6,2684.0,
2020-03-04,268,6,6519.0,
2020-03-05,317,6,6777.0,
2020-03-06,349,6,7476.0,
2020-03-07,408,6,8029.0,
2020-03-08,455,6,8176.0,
2020-03-09,488,7,8286.0,
2020-03-10,514,9,9600.0,
2020-03-11,568,12,10024.0,
2020-03-12,619,15,10205.0,
2020-03-13,675,19,11231.0,
2020-03-14,737,21,12060.0,
2020-03-15,780,22,13026.0,
2020-03-16,814,24,13068.0,
2020-03-17,824,28,15655.0,
2020-03-18,829,28,14525.0,
2020-03-19,873,29,15354.0,
2020-03-20,950,33,18844.0,
2020-03-21,1007,35,18963.0,
2020-03-22,1046,36,20228.0,
2020-03-23,1089,41,20340.0,
2020-03-24,1128,42,24430.0,
2020-03-25,1193,43,23521.0,
2020-03-26,1268,45,25171.0,
2020-03-27,1364,46,27005.0,
2020-03-28,1499,49,28464.0,
2020-03-29,1693,52,28760.0,
2020-03-30,1866,54,28966.0,
2020-03-31,1953,56,32497.0,
2020-04-01,1953,56,34508.0,
2020-04-02,2178,57,34510.0,
2020-04-03,2617,63,39446.0,
2020-04-04,2935,69,42882.0,
2020-04-05,3271,70,44639.0,
2020-04-06,3654,73,46172.0,
2020-04-07,3817,80,55311.0,
2020-04-08,3906,80,61498.0,
2020-04-09,4257,81,64387.0,
2020-04-10,4667,85,68771.0,
2020-04-11,5347,88,74891.0,
2020-04-12,6748,98,77381.0,
2020-04-13,7255,102,78702.0,
2020-04-14,7645,109,89551.0,
2020-04-15,8100,119,94236.0,
2020-04-16,8582,136,100703.0,
2020-04-17,9167,148,106372.0,
2020-04-18,9795,154,111325.0,
2020-04-19,10361,161,112816.0,
2020-04-20,10751,171,116725.0,
2020-04-21,11118,186,124550.0,
2020-04-22,11496,186,130587.0,
2020-04-23,11772,287,135983.0,
2020-04-24,12240,317,141600.0,
2020-04-25,12892,334,147454.0,
2020-04-26,13182,348,149074.0,
2020-04-27,13385,351,150692.0,
2020-04-28,13576,376,160546.0,
2020-04-29,13852,389,164255.0,
2020-04-30,14088,415,165609.0,
2020-05-01,14281,432,174150.0,
2020-05-02,14544,458,181527.0,
2020-05-03,14839,492,183251.0,
2020-05-04,15057,510,184586.0,
2020-05-05,15231,521,186343.0,
2020-05-06,15354,543,188927.0,
2020-05-07,15463,551,,
